,Price,0
2004,6093,6425.807001430818
2005,8610,8685.189969531837
2006,6442,6206.85673930452
2007,5769,5656.96034575112
2008,12192,10711.318619220205
2009,11936,10307.030311998347
2010,13344,13347.117303372244
2011,13014,12914.069751612704
2012,4804,4608.38714037318
2013,15629,15321.296746016134
2014,7198,6812.760688724139
2015,3943,4548.69929535974
2016,8452,8736.589926694392
2017,15058,12807.910009819316
2018,8907,6790.458036919192
2019,5201,6530.023681626489
2020,4804,4626.046783069655
2021,10877,11757.524492949318
2022,8529,8396.452230925137
2023,13014,12696.524318290827
2024,14300,14931.869959794385
2025,3850,4095.7696932588033
2026,13292,13201.037307737679
2027,6093,5895.7950861638765
2028,8529,8612.718926459022
2029,7155,7928.89451765622
2030,12692,11873.799207411977
2031,8016,8394.753670068412
2032,10919,10862.126624815333
2033,13377,12215.241032090773
2034,14848,14339.14040731379
2035,12576,12348.425120480517
2036,14300,14685.045466967476
2037,13044,13003.643231816855
2038,8603,8321.939915755811
2039,3943,4354.155012201734
2040,11732,11630.256655956986
2041,3540,4157.791615854317
2042,12692,13004.409670098416
2043,9416,10054.554091830483
2044,12192,12244.197946671971
2045,8040,7553.988853635146
2046,7198,8097.009845079417
2047,10262,10891.165663971791
2048,8610,8276.145377372239
2049,5775,5891.885699550034
2050,10539,12049.679636504463
2051,8372,8623.099407391566
2052,8529,8593.790492156337
2053,13626,13559.554660881744
2054,7354,8847.735299966522
2055,15812,15928.376130537697
2056,10262,10321.365340138193
2057,11936,10628.22218990155
2058,4174,3774.4112183406505
2059,8529,9163.442230640294
2060,13626,13740.05628979412
2061,11667,11776.592070313212
2062,6496,6737.378303901216
2063,13381,13766.131063082441
2064,14960,14825.200897949631
2065,13532,12929.365710593398
2066,11789,11552.511414309822
2067,8529,8746.695229555124
2068,13882,14075.94465057212
2069,10262,10391.982360918548
2070,8452,8846.383727345137
2071,7354,8998.01632601592
2072,10262,10256.12575159268
2073,5769,5508.352851621552
2074,7927,8677.250621992132
2075,10368,9811.747751073823
2076,8452,8584.11737424907
2077,3943,4961.228824747899
2078,6442,6064.57702972888
2079,14300,14287.652053132806
2080,10262,10398.731663181039
2081,8016,7990.070899830823
2082,3807,4092.1729181569826
2083,12723,12513.875737458286
2084,13044,13056.918964968922
2085,9646,10268.164470740401
2086,12488,12100.950368733853
2087,9899,9276.015900771412
2088,14714,14795.99858252511
2089,5601,5793.192504350744
2090,10877,10439.761716875451
2091,12692,13718.819395481676
2092,10577,10539.826792526732
2093,4049,3983.917362104059
2094,5281,4773.327232706122
2095,13376,13215.337805979461
2096,8529,9000.384189143004
2097,8529,8039.761038351243
2098,8991,7466.954550154901
2099,14714,14510.669721977529
2100,8452,8913.078585119436
2101,9899,9503.588608313174
2102,7202,6795.8280869129285
2103,12692,12907.070588110666
2104,4959,4466.073300876964
2105,6628,5733.164032858423
2106,10975,11203.903112794993
2107,4668,4845.322509431803
2108,13587,10457.98876612263
2109,7480,6958.355100449319
2110,5192,5724.835258598405
2111,3574,3808.2653035556914
2112,10262,10156.2688824778
2113,7480,7188.80153313344
2114,15965,16608.45879681191
2115,4423,4091.01226352751
2116,8529,8884.17780811032
2117,10262,10085.021592446754
2118,7005,7601.484394572467
2119,12692,13632.9021948823
2120,6795,7560.5334736968925
2121,11982,12245.877305450877
2122,13377,13314.287129480204
2123,10262,10160.393488564045
2124,5636,6164.1414550255095
2125,6513,7144.040380875207
2126,12692,12590.030932900767
2127,10262,10166.738815366805
2128,6795,6812.760688724139
2129,5069,4997.735207041211
2130,10975,10275.39891355266
2131,2754,2770.861530953417
2132,13376,13190.775499518766
2133,15419,15282.842487609825
2134,13044,13702.466233922492
2135,14714,14591.898107355959
2136,12739,12667.986879267959
2137,9564,9495.386481343005
2138,8266,9036.291696476943
2139,13044,13207.470616872062
2140,2227,1941.6341169949592
2141,5769,6200.178466551618
2142,8479,8540.14293133075
2143,4823,4848.100491773915
2144,9646,9304.353347087268
2145,8529,8741.586136947186
2146,5930,6447.748304918059
2147,12488,11923.556520234144
2148,11622,10807.794909572724
2149,6442,6149.971246211591
2150,8529,8942.94030985107
2151,3100,2647.1465024693953
2152,6152,7114.1517105666335
2153,11789,10534.08842688818
2154,4804,4328.201484981738
2155,5201,5849.966123162883
2156,14300,14230.815056763577
2157,13882,13775.287264554321
2158,8529,8986.13426619529
2159,8669,8570.081238401115
2160,3100,2232.201516966161
2161,8991,8630.737506071078
2162,10262,10539.532397406127
2163,12436,12036.03574296993
2164,4823,4813.433552287223
2165,13626,13841.819227559916
2166,5277,5107.533477594283
2167,9646,9410.064895412655
2168,3873,3905.614196280796
2169,5192,6924.937464817768
2170,13014,12550.488008499857
2171,13044,12905.273566110274
2172,8355,8849.74303850437
2173,3873,3459.9901275717793
2174,4668,5051.498274200723
2175,8529,8946.909552460409
2176,4995,4626.206600509704
2177,7662,7567.974182782768
2178,13014,13164.391051485443
2179,6093,6135.345669383258
2180,8224,8192.190842300144
2181,8372,9256.17363931867
2182,12224,13583.076839312827
2183,13626,13833.48031097401
2184,14441,14365.104607553883
2185,8529,9032.344237870499
2186,7927,8445.17817662944
2187,8529,9181.228555584046
2188,9443,9137.121802070782
2189,14237,13992.756560613014
2190,4667,5392.2184889435575
2191,13377,10473.094809306944
2192,13014,13063.706713811558
2193,13381,13371.32483571747
2194,14300,14377.691929747682
2195,10368,10161.408500756308
2196,10112,9287.909502659273
2197,8366,8157.654871817586
2198,8529,8516.873437578724
2199,11542,11758.632619525544
2200,3841,3579.9603163603224
2201,6513,6928.999606164728
2202,10262,9840.966566210465
2203,12192,11610.263220862393
2204,5162,5737.277530262956
2205,6152,6793.728204970446
2206,13044,13447.450281284044
2207,3175,2934.9150453062357
2208,5769,5682.369376036562
2209,10262,10490.462646189308
2210,10262,10137.892691256087
2211,8529,8769.13250258354
2212,5894,6249.114415806416
2213,7198,7738.359095814459
2214,2754,2791.9064565340313
2215,6795,10672.126983473834
2216,11507,10833.213006476566
2217,9899,9457.540500536292
2218,9899,9160.151179608914
2219,6117,6242.015550192464
2220,10262,10585.21685780394
2221,14300,13940.364590231324
2222,9646,9777.724761804215
2223,6818,6448.163771497448
2224,10539,12037.02733289291
2225,8529,8666.711519731141
2226,6961,6323.128378257057
2227,3419,3930.4157076504516
2228,11789,11574.523530237857
2229,13044,13448.29739118454
2230,5769,5976.081610454774
2231,5769,5951.199966683966
2232,5054,5118.716354293957
2233,12224,12539.028744257846
2234,12488,12306.812748707132
2235,9899,8926.212884733592
2236,12488,12800.424261595723
2237,13044,13648.88634181855
2238,18275,18185.137933983962
2239,12192,11576.613449656608
2240,9899,9382.580174963856
2241,3383,5037.265233375859
2242,8266,8800.206274918079
2243,5883,5540.139139883545
2244,4319,3892.963986975755
2245,9899,9360.030800935223
2246,8266,8883.43292886954
2247,6216,5749.075976977121
2248,9443,9409.277504325491
2249,14960,15193.34934974107
2250,13044,13429.945951466912
2251,13381,13585.13174696596
2252,4049,4079.003700002021
2253,3543,3973.946372952214
2254,8610,9176.637836633277
2255,5264,5073.725121154403
2256,4823,4974.158063713297
2257,12692,13622.47372789497
2258,14300,13768.011056586443
2259,8016,8047.379876028321
2260,10262,10324.344847137041
2261,16289,14860.841438938147
2262,11789,10083.160284313231
2263,9899,9063.855822999458
2264,7408,10358.781319260235
2265,10919,10846.079035108778
2266,18371,16497.18356192908
2267,10678,10038.287598674311
2268,6528,6234.703782742296
2269,12471,12542.846129171903
2270,10877,10273.681262931597
2271,5842,5841.522290691397
2272,2017,1971.7656442089892
2273,12192,11792.767017758311
2274,6442,6120.088352612123
2275,5883,5207.383212395005
2276,7189,6521.552284690211
2277,9646,9107.382274422724
2278,10678,10128.959921291482
2279,6961,6080.663236448052
2280,4668,4462.034538781859
2281,14960,14856.587434487572
2282,6224,7608.255447639382
2283,4864,5023.87460303077
2284,14924,14670.615899514314
2285,5158,5318.679019455129
2286,3597,4388.348867721232
2287,12692,13382.131539550748
2288,14714,14522.771467906128
2289,13044,13145.349268508162
2290,5510,5713.247172776315
2291,6300,4701.598052380154
2292,9134,8291.171580810269
2293,2753,2500.496335916756
2294,2754,2705.6420666650683
2295,5575,4967.868915241943
2296,7013,7641.8027442387465
2297,7664,7497.846365646963
2298,9134,8788.222465182524
2299,9134,8462.45917655541
2300,10406,8761.698313251361
2301,8534,9099.333192997476
2302,3847,3824.715369421592
2303,5615,4034.6258715267904
2304,6297,5335.297684335374
2305,9134,9379.101853123899
2306,27210,21848.94990025604
2307,3815,2834.059212193066
2308,7166,7151.710021000361
2309,9134,9523.943538431888
2310,7276,7744.545854806416
2311,2050,2265.5579371853137
2312,21934,21197.306823826293
2313,3815,3021.924118667115
2314,27210,18321.525600193938
2315,5678,5028.625674960031
2316,3847,3077.852577318038
2317,4939,6339.720040929666
2318,5678,5976.762567277711
2319,9134,9506.713469329687
2320,6136,6498.526368925597
2321,9134,9432.849194237322
2322,5853,6422.667679739997
2323,8714,8903.526705150927
2324,9134,9413.913251328331
2325,6800,6958.073007907555
2326,5706,5554.243305758342
2327,2754,2686.8155996013393
2328,5932,7015.150427798952
2329,8714,8849.580147678224
2330,4049,3963.6353031132967
2331,6144,6710.198506852488
2332,10509,10089.789002937612
2333,6297,4643.694017480988
2334,3100,3021.2083018375915
2335,9134,9256.182678579116
2336,9134,9924.376061888059
2337,6297,4671.536891116906
2338,6987,7124.082892533775
2339,6309,5664.90821931286
2340,5521,5512.760114528733
2341,8033,6618.992696492736
2342,4148,4137.199946872488
2343,7082,6063.166802854988
2344,3175,2336.426193143424
2345,4148,4039.581055142813
2346,6111,6389.770698651747
2347,9134,9115.07285404509
2348,9134,10334.333330090503
2349,2759,1999.582315353302
2350,6046,5434.909756599796
2351,10405,9444.919465823556
2352,4148,4082.2054803396095
2353,9796,9327.571408505852
2354,5013,4246.38401303697
2355,2647,2258.8004627953414
2356,5607,5573.616757008101
2357,9134,8815.706009536625
2358,7276,5815.61564705503
2359,3815,2785.9628448025505
2360,6300,5075.816123804865
2361,5674,6041.3513525260005
2362,10405,9650.682631626329
2363,8714,8555.618248369685
2364,8845,8006.118683828287
2365,4148,3975.3210324593665
2366,8040,7329.007494447307
2367,6297,5219.906045740838
2368,4778,4080.334462761267
2369,3342,3114.9892545127786
2370,6144,6214.736923137489
2371,5694,5491.879233753237
2372,3782,1874.4972697754665
2373,7657,7269.633990291085
2374,6383,7125.144791583594
2375,3100,2892.1387132622203
2376,6593,6515.6848781230965
2377,5694,5703.638628090837
2378,9134,9237.457415124481
2379,6982,6738.194568404813
2380,8534,8735.314416778809
2381,9134,10226.094895062499
2382,6627,5297.6511719332575
2383,6138,6418.325058726141
2384,7664,7509.512573962451
2385,3342,2904.48993439461
2386,7192,7762.549006087085
2387,8722,7101.588346339187
2388,10111,9327.571408505852
2389,10341,8743.46415480138
2390,9623,9159.708345452691
2391,8851,7653.893048833593
2392,8855,7941.038073642075
2393,6205,5398.5159263554
2394,9029,9102.348234392002
2395,4160,3168.721491543295
2396,7932,7851.147210889064
2397,4326,4642.815327411211
2398,4462,3147.6437004234695
2399,6138,6770.981997275454
2400,2071,2064.4426414064374
2401,7276,7498.359742940648
2402,6300,5123.992650362832
2403,9134,9130.847148856468
2404,2470,2775.4677800824375
2405,8855,6670.894654009631
2406,8032,7129.494533584042
2407,8033,6719.314751436828
2408,9134,7777.06929281652
2409,17524,13632.739628076197
2410,5469,4701.476622284482
2411,8578,9467.617288846717
2412,5822,4374.476208747193
2413,7664,8090.59422835903
2414,7904,6973.404635883089
2415,3815,3253.7072250183837
2416,2385,2808.040865751427
2417,5397,5898.958517088511
2418,6297,5629.294546928221
2419,6297,4882.197602020806
2420,8714,8207.81242917611
2421,2754,2404.3221805507683
2422,2385,2131.003072581075
2423,4384,2756.2863108110996
2424,7280,7347.867842596268
2425,9134,9076.981003012252
2426,9165,5769.690649323902
2427,6688,6179.450664124366
2428,8855,6877.444234104056
2429,6113,5479.550773501741
2430,9134,9349.8883367017
2431,6860,6188.4436332750065
2432,4148,3175.190540347341
2433,5895,5220.981474722102
2434,7832,9758.645822711222
2435,3175,3143.811925818479
2436,8021,7812.784696281633
2437,9166,9937.250737256069
2438,8033,6693.753250699497
2439,9134,9142.904641338619
2440,8714,8320.217959906338
2441,9134,10267.706740151318
2442,6114,5988.869474449048
2443,21934,19857.149897688992
2444,8040,6438.152173311064
2445,9134,9208.347938549707
2446,5406,5477.0746838606565
2447,4435,7602.529691097491
2448,6590,6288.0083737088735
2449,6850,7645.6423553507975
2450,5170,5485.299093691278
2451,3100,3286.2288718923974
2452,9134,9819.627782504085
2453,4423,4975.740495139895
2454,4823,5846.883052627995
2455,3809,4079.0829947273087
2456,6121,6170.334687465935
2457,3841,3883.192062460589
2458,4423,4450.807020470561
2459,5228,5941.215255222642
2460,4174,5151.513457625362
2461,3919,4964.0072262410395
2462,4775,4911.972837644889
2463,3841,4294.692318230611
2464,6442,5830.916910626093
2465,4284,4353.880279375208
2466,7229,7424.215170114827
2467,5403,5838.301415483855
2468,5403,5879.629058433775
2469,6542,7538.8880400206845
2470,4319,4921.9188648872005
2471,3943,4742.936186824685
2472,4145,4683.53536985848
2473,6121,6096.142912272627
2474,4226,4908.673102442463
2475,5912,6001.3302560298425
2476,5583,6087.317026730365
2477,6442,5911.8524821775445
2478,4409,4031.6170112976206
2479,7229,8091.497792644062
2480,7229,7703.292592708102
2481,4544,3953.275419926037
2482,4823,5132.888569075661
2483,5761,5058.8539774167
2484,4174,5149.404662960324
2485,7229,7677.599784605726
2486,5221,5514.361442237194
2487,6442,5799.318470243958
2488,4174,4804.308455254894
2489,4174,5198.100341310528
2490,4423,4305.451472060676
2491,6287,5562.5268119745415
2492,4226,3932.586795193509
2493,4483,4115.554359597455
2494,4409,3965.9863086730793
2495,4423,4878.198436128447
2496,4174,4686.456932430551
2497,3873,4250.9718894718535
2498,4319,4266.719653506181
2499,4544,4391.909977845373
2500,6542,6926.270426552684
2501,4174,5185.50866664077
2502,4823,5554.2977438020425
2503,3841,4542.527868838438
2504,5726,6193.674679390602
2505,6171,5395.991731249489
2506,5899,6402.877649514348
2507,4544,4613.175408911485
2508,4632,5142.816024307373
2509,5443,5767.311267858044
2510,4649,5248.233155405136
2511,4775,5180.330991585647
2512,5192,5354.474735391252
2513,5192,5557.07348913492
2514,5947,5075.833000002232
2515,3943,4534.596201585312
2516,6216,7050.306947797312
2517,6216,6845.698636250427
2518,6015,6044.702398606834
2519,5228,6457.384245643484
2520,4423,4763.022917965663
2521,5052,5805.941246399413
2522,6542,8689.91434165821
2523,5613,5898.335066386728
2524,4823,5577.545434576536
2525,5830,5609.443184673277
2526,4823,5383.311570003332
2527,6094,6191.285409698199
2528,5228,5740.320365463744
2529,5752,6588.644815537025
2530,7229,7982.472120787172
2531,4544,4494.606056798024
2532,4591,5007.395812795357
2533,5613,5622.493397976308
2534,7229,7285.614196006675
2535,4591,5155.073184727366
2536,3898,4575.217054320363
2537,4174,5034.091883906687
2538,4823,5991.498646667787
2539,4174,4336.842116890867
2540,6195,6838.1000348570215
2541,3873,4524.304879637708
2542,10975,10295.426650260724
2543,6752,7002.609747456542
2544,5192,5564.033986177542
2545,6853,7887.9818000899
2546,4030,5113.41625817986
2547,6037,6647.676698452708
2548,6412,7134.389826806115
2549,10844,10577.243620536192
2550,5192,4602.6759909322645
2551,10197,11658.693347582193
2552,13727,10974.974561265393
2553,5380,4872.791953602947
2554,14960,14709.722116652938
2555,14151,13221.30243692382
2556,10844,10781.168331944527
2557,10844,10843.081149888718
2558,8073,8777.961836839206
2559,12384,10496.916441024647
2560,3175,2995.184023178147
2561,3841,4049.2002903470793
2562,5608,5825.773235385872
2563,9663,9957.208246083188
2564,3597,3865.430800269113
2565,14431,14109.552030496927
2566,13067,13067.671945827013
2567,10844,10451.67232906341
2568,7503,7092.363691271464
2569,6496,6922.068853947512
2570,9794,10063.248795302748
2571,8355,9035.682704572193
2572,13727,13241.23075585028
2573,7670,7641.1089009757525
2574,10671,9627.477366176514
2575,8669,9731.153284936854
2576,8839,9457.750266294373
2577,13486,13695.044648595804
2578,6979,8109.450833002485
2579,8586,10405.933670939457
2580,4030,5078.7935072472765
2581,3502,5300.077037157838
2582,13067,13729.408093610751
2583,14781,14418.12211194781
2584,4030,5187.770206008254
2585,7670,11269.989289860865
2586,2175,1906.8034946538419
2587,14781,14915.653773695514
2588,8366,8985.56798577659
2589,6442,6613.219954240917
2590,13067,13733.336893133139
2591,10703,11966.846497248862
2592,14388,14139.49126402162
2593,14781,14717.210714478
2594,8073,10956.926384411458
2595,4760,5195.350202486057
2596,7670,7768.921980718487
2597,2754,3419.8910147087518
2598,8425,8313.28818090376
2599,9646,9292.780736480017
2600,4332,4401.280302621552
2601,14781,14578.550668231994
2602,9314,9281.713740190333
2603,9941,10859.619235333432
2604,2228,2905.016746073773
2605,6117,6113.221625055454
2606,8610,9166.257138831039
2607,3419,3844.823557313355
2608,7804,8561.715751273852
2609,5277,5372.834801859584
2610,7575,8260.294807357435
2611,10197,12402.258661213245
2612,10844,10786.723512484721
2613,4804,4862.4738859308545
2614,10844,10740.44215762905
2615,8586,9401.176151186199
2616,7787,7172.330205286049
2617,10844,10943.702941174835
2618,6818,7360.606128974269
2619,7947,6698.505438909475
2620,11982,12319.193213413371
2621,4575,3918.1570134375224
2622,8452,8734.257154385792
2623,9646,8924.343927901631
2624,14388,14703.958761523427
2625,9663,8985.346421287719
2626,11543,12544.91179825073
2627,4226,3976.0070662056187
2628,8266,10713.553309820369
2629,16294,15431.554488912878
2630,10844,10235.003145209987
2631,12723,12754.099662885072
2632,14151,12989.469677837904
2633,9627,10562.431214074166
2634,8891,8924.106978947466
2635,7575,8123.85585128625
2636,6979,6996.719324884053
2637,6069,6308.558041200832
2638,8266,8993.343622905764
2639,14151,13463.038490647636
2640,4667,5190.843083148411
2641,10651,11131.021887543347
2642,13727,13130.498843077201
2643,10844,10413.870445127364
2644,10671,8494.460231322168
2645,14781,14122.601343386437
2646,9345,8837.069603874032
2647,10844,10164.512930260662
2648,4409,3611.4674049365985
2649,3543,3694.9691420291138
2650,6979,7063.41557161106
2651,3850,3860.328535387095
2652,4804,4655.5617983533875
2653,6442,7150.986500229972
2654,4174,3757.677362429443
2655,3383,4078.012815672282
2656,8372,10567.2181821125
2657,11319,11266.079370285544
2658,9345,8691.142552132875
2659,7228,7405.960377325695
2660,9663,10134.546765678642
2661,4804,4442.316663754846
2662,3419,3779.458799792642
2663,14781,15150.052196040531
2664,9646,10791.372141103
2665,7480,7867.448452871534
2666,3943,3950.8113045872888
2667,8372,10008.154943981335
2668,4878,4737.093116170827
2669,9345,9370.34013007004
2670,5636,6698.032319014925
2671,7670,11285.038902855733
2672,1965,1994.9882778701358
2673,8452,8638.272088336389
2674,13941,14142.059728915356
2675,5228,5139.956876873728
2676,13941,14685.810269454978
2677,14151,13385.881367369122
2678,10844,10787.723350211756
2679,3943,4361.09103869489
2680,9001,9007.704066271739
2681,13727,13091.862995591031
2682,6381,6927.702063121427
2683,2227,2297.101123469859
2684,7191,7404.759506577708
2685,14323,13062.193315108045
2686,14960,15414.480639063244
2687,4804,4764.995190366263
2688,4878,5317.812643458229
2689,9794,11662.422108346043
2690,4823,4622.139002220899
2691,3573,3875.9659537010266
2692,11467,12582.890590142382
2693,9103,9205.918122793899
2694,14781,14615.349050799021
2695,14781,14553.203988147565
2696,3841,3380.2770680289505
2697,8586,9917.259275215507
2698,8073,11190.175237313959
2699,9663,9861.157887382771
2700,8405,8569.087525315887
2701,13941,13796.816371555164
2702,3943,3977.026825803816
2703,9794,11154.282965744576
2704,3257,3461.3141502531016
2705,14781,14441.7879436242
2706,13307,12747.935439521121
2707,10844,10890.920907579792
2708,11467,11968.484129112821
2709,9315,9425.205977445992
2710,8610,8581.118449224132
2711,5409,5415.681415450408
2712,6528,6856.107919325874
2713,6513,6302.310289539215
2714,10197,11962.062495329083
2715,6752,7021.492515725677
2716,13727,13995.23912124
2717,4282,4158.683955180498
2718,6513,6899.359426057095
2719,7831,8214.521696626161
2720,12373,11792.872364529443
2721,4864,5178.8020111294545
2722,5386,5295.949605814397
2723,8452,8739.393099715224
2724,8372,10640.348743308185
2725,10529,10290.658075666892
2726,9601,10512.86593241347
2727,3597,4350.940092792825
2728,6094,6284.502471469515
2729,14781,15191.622571868797
2730,3311,3423.7962087778105
2731,7229,7088.651311831205
2732,6818,7194.071048249207
2733,16294,16059.54812432365
2734,14781,14650.43536212499
2735,7229,7690.821387764967
2736,4145,4103.631333045367
2737,8452,9061.484960170263
2738,6451,7864.012173064611
2739,4804,4644.263021014938
2740,12121,13359.448101914506
2741,7229,7343.110702486907
2742,14960,15418.786568481646
2743,16057,15482.427305226385
2744,5678,5936.332641101354
2745,6442,6820.394988563947
2746,10844,10195.911432840341
2747,12384,12324.988142483378
2748,8073,11608.088907902551
2749,3943,4222.98447719502
2750,8073,8357.419930795513
2751,9663,9548.773910221611
2752,8366,8599.201106903876
2753,14687,14683.683162247755
2754,14151,12828.682811066526
2755,10493,10384.025491057615
2756,14781,14843.665324143582
2757,9103,10153.4388699606
2758,8610,8848.249562765943
2759,4226,4358.66300718404
2760,6961,5578.448263160331
2761,8372,10640.105504009449
2762,13941,14094.331826758313
2763,4823,4595.67969092911
2764,13538,13478.007758797798
2765,9103,9381.151264351598
2766,3597,4113.489206472408
2767,8266,9084.645352219331
2768,6117,6400.908791318975
2769,13941,13831.69735641991
2770,7229,7383.8966122329075
2771,3398,3573.3869833984863
2772,7229,7146.060886368642
2773,7191,7297.631005881985
2774,6412,7326.564051163332
2775,3100,2726.0800186591932
2776,6015,6213.62198353748
2777,4319,4039.0143545137253
2778,4823,4629.024401954955
2779,3873,3357.1473926774497
2780,14424,14277.310821108513
2781,6094,6715.461439308148
2782,5192,5083.786236558226
2783,5162,5130.316279482982
2784,7480,8374.150895044968
2785,10844,10803.582711116414
2786,9314,10021.715515815093
2787,10844,9441.017296473055
2788,8669,9734.791843194891
2789,12723,12334.946154504229
2790,2227,2365.372700305139
2791,14151,13382.880688608973
2792,11841,9949.52115851247
2793,10844,10720.372285191172
2794,7378,6703.154299694279
2795,10197,10055.263026700222
2796,13616,13064.531658058346
2797,15149,14618.166480298507
2798,9345,8576.292566339931
2799,10203,10218.45578007805
2800,2754,3029.746739304571
2801,7191,6931.509782947762
2802,4823,5103.145193189102
2803,13727,13442.4805752371
2804,6541,6129.915930507413
2805,7503,7899.101591448308
2806,8586,9076.22277046866
2807,6027,6604.181782154043
2808,7452,7749.625690671744
2809,10844,10258.73662688903
2810,13039,13121.38153168322
2811,9663,9715.937218579666
2812,6117,6700.889013252208
2813,5228,5837.442859365145
2814,8073,7493.71268048393
2815,9315,10123.176198059515
2816,15532,14382.866800706586
2817,8452,9250.960764187043
2818,4804,4174.112678644032
2819,6216,6634.200246368022
2820,5198,5020.975502740419
2821,10529,10123.176198059515
2822,3210,3864.988236361505
2823,9345,8889.341434077773
2824,3597,3858.161584829106
2825,9794,10099.006792089196
2826,4030,5371.8215062866275
2827,6961,6103.117265387997
2828,13039,13044.240552090087
2829,9663,9798.948656022507
2830,5069,5023.893590285486
2831,9103,10450.715935908294
2832,11281,11372.47102054142
2833,11467,12579.023203341163
2834,16057,15615.912304367987
2835,14151,13250.109861757881
2836,16840,16653.89064203443
2837,4423,3919.044165725183
2838,8586,10188.254631090767
2839,13067,13612.598023552899
2840,6027,6503.610718857338
2841,13727,11190.175237313959
2842,14482,14382.866800706586
2843,9663,9548.130821706938
2844,7480,7499.232621757752
2845,6442,7247.107501068242
2846,4668,4176.9658434924895
2847,5298,6372.761065873678
2848,4995,4910.217062671125
2849,14424,14783.796801484887
2850,7189,7145.880930076057
2851,5510,5659.865337171683
2852,8099,9187.936777850626
2853,14388,14154.047996540672
2854,5583,6496.506036439972
2855,12121,13443.577376717174
2856,10123,9832.700605526032
2857,14533,12896.848670550573
2858,13727,11178.183370096747
2859,6834,7368.960373065851
2860,8586,9261.800463749847
2861,8073,11178.183370096747
2862,13941,14508.06867243373
2863,4409,3451.712974484508
2864,3540,3935.850450087095
2865,13022,13044.240552090087
2866,6442,6750.381306589716
2867,8099,8796.87951252889
2868,7229,7305.350101441932
2869,10188,11001.086423585613
2870,4030,5418.646389271298
2871,6979,7506.548666380138
2872,14388,14109.319293633609
2873,8891,9098.309269543091
2874,7682,6653.222844378436
2875,10975,11222.977083395825
2876,3383,3741.0857976880543
2877,6094,6626.964062586639
2878,8618,6917.270498441983
2879,6513,7075.66775543686
2880,14151,13889.915904029243
2881,9646,9022.767151108812
2882,10844,10456.075856854057
2883,4030,5116.782008063596
2884,11936,10543.251545882857
2885,6979,7327.437827925775
2886,3841,3856.1859999599646
2887,6979,7138.643870569346
2888,7503,7673.069066909956
2889,14151,13142.876746816766
2890,4668,4859.047237322131
2891,8844,10833.472676899899
2892,10197,11064.269894640283
2893,4423,4328.598551727359
2894,7670,8522.456088943269
2895,13727,12470.835716486119
2896,13937,11022.215081979593
2897,3597,3818.2980791160353
2898,13727,11608.088907902551
2899,14781,14005.420836273712
2900,3419,3273.0855164724117
2901,5192,4708.060378356351
2902,11281,11424.396640078492
2903,8266,10310.708888481531
2904,15532,14392.895209486273
2905,10203,10505.199032754937
2906,4049,4164.986226458219
2907,14388,14267.448799271639
2908,3419,4187.518422979596
2909,5224,4903.586495611469
2910,6442,7365.227280907112
2911,10975,11212.579674275084
2912,7480,8042.126923138096
2913,4107,3380.102989461793
2914,6218,6334.740630872925
2915,10844,10514.302485931279
2916,4804,4593.87132201178
2917,8907,8229.12529306096
2918,13727,12553.217314806243
2919,7923,7743.215315103378
2920,12384,12229.596443543556
2921,6117,6513.595440108958
2922,14151,13120.391232558639
2923,11491,10018.292170836201
2924,12803,13390.646149626991
2925,10844,10571.35381606379
2926,7670,7493.71268048393
2927,14323,14955.490813574404
2928,7229,7486.268962343267
2929,3625,4430.428497160001
2930,10844,10514.862712849885
2931,2017,2357.311925109363
2932,6945,6657.404790029945
2933,8452,9075.297578791311
2934,3841,3477.117581465992
2935,6979,6302.876311927621
2936,12723,12653.35982449852
2937,13727,12728.594121837248
2938,7191,7431.521312396248
2939,9314,9352.524425182155
2940,14151,13317.32958157347
2941,14960,15207.557254277384
2942,8073,8379.248990946082
2943,10703,11882.717222446194
2944,3873,3511.9925339484507
2945,5842,6062.844530384064
2946,12609,13014.656656607896
2947,5883,6017.090463125487
2948,13882,14531.722941264428
2949,6069,5798.311287008215
2950,6838,6825.946630169017
2951,4823,5215.571275941373
2952,14300,14529.586061679529
2953,10262,10735.464206936267
2954,3100,2835.5900988340127
2955,10493,10967.160757876365
2956,6818,6800.80997831159
2957,6442,5873.935480860642
2958,10262,10769.154006421868
2959,9359,9016.88226302722
2960,10262,10721.243792225208
2961,10262,11114.87985545031
2962,13882,13709.890386298095
2963,8937,9304.284482671614
2964,3540,4447.187207513876
2965,7933,11166.75032210564
2966,18371,16559.532347904544
2967,7229,5511.59623627922
2968,13882,13879.428058956553
2969,10262,10459.776459645253
2970,3898,3735.568654917787
2971,12646,11764.40228346578
2972,4667,5048.894459094566
2973,8016,8202.168224556788
2974,8907,8999.358440775944
2975,10678,10431.042569715393
2976,13377,10517.319235511004
2977,6961,6168.653098070461
2978,4804,4563.935606077267
2979,3175,2787.2008240083105
2980,1965,1460.1657560854464
2981,2753,2519.752114991128
2982,3687,3823.500663154353
2983,3858,4164.946246582318
2984,9646,9177.324133015507
2985,9929,8872.163886825028
2986,14714,15185.296810594213
2987,13377,11972.859164991769
2988,6795,7134.7902311451
2989,10877,10156.786492511035
2990,11789,11941.809642378927
2991,4423,4317.8461637671535
2992,14714,14702.12722866144
2993,10262,10877.343800909848
2994,9929,8990.865666657503
2995,7005,7158.642502970744
2996,3841,3614.569507788152
